Date,10 Yr
2020-12-31,0.978
2020-12-30,0.973
2020-12-29,0.967
2020-12-28,0.974
2020-12-27,0.996
2020-12-26,0.996
2020-12-25,0.995
2020-12-24,0.995
2020-12-23,0.937
2020-12-22,0.966
2020-12-21,0.97
2020-12-20,0.986
2020-12-19,1.008
2020-12-18,0.995
2020-12-17,1.003
2020-12-16,0.965
2020-12-15,0.969
2020-12-14,0.967
2020-12-12,0.963
2020-12-11,0.991
2020-12-10,1.004
2020-12-09,1.024
2020-12-08,1.034
2020-12-07,1.044
2020-12-05,1.057
2020-12-04,1.001
2020-12-03,1.0
2020-12-02,1.0
2020-12-01,0.918
2020-11-30,0.899
2020-11-29,0.896
2020-11-28,0.906
2020-11-27,0.907
2020-11-26,0.924
2020-11-25,0.939
2020-11-24,0.9
2020-11-23,0.863
2020-11-22,0.859
2020-11-20,0.864
2020-11-19,0.894
2020-11-18,0.895
2020-11-17,0.95
2020-11-16,0.892
2020-11-15,0.9
2020-11-13,0.892
2020-11-12,0.923
2020-11-11,1.004
2020-11-10,0.917
2020-11-09,0.781
2020-11-08,0.797
2020-11-06,0.767
2020-11-05,0.752
2020-11-04,0.831
2020-11-03,0.806
2020-11-02,0.83
2020-10-30,0.826
2020-10-29,0.821
2020-10-28,0.79
2020-10-27,0.802
2020-10-26,0.816
2020-10-25,0.847
2020-10-23,0.859
2020-10-22,0.828
2020-10-21,0.808
2020-10-20,0.756
2020-10-19,0.755
2020-10-18,0.729
2020-10-16,0.745
2020-10-15,0.758
2020-10-14,0.845
2020-10-13,0.845
2020-10-12,0.855
2020-10-11,0.854
2020-10-09,0.855
2020-10-08,0.878
2020-10-07,0.853
2020-10-06,0.904
2020-10-05,0.884
2020-10-02,0.849
2020-10-01,0.894
2020-09-30,0.855
2020-09-29,0.836
2020-09-28,0.832
2020-09-26,0.833
2020-09-25,0.866
2020-09-24,0.865
2020-09-23,0.859
2020-09-22,0.909
2020-09-21,0.918
2020-09-18,0.935
2020-09-17,0.911
2020-09-16,0.915
2020-09-15,0.889
2020-09-14,0.918
2020-09-11,0.912
2020-09-10,0.934
2020-09-09,0.908
2020-09-08,0.968
2020-09-07,0.973
2020-09-04,0.893
2020-09-03,0.917
2020-09-02,0.951
2020-09-01,0.989
2020-08-31,0.986
2020-08-28,1.019
2020-08-27,0.91
2020-08-26,0.943
2020-08-25,0.889
2020-08-24,0.863
2020-08-22,0.88
2020-08-21,0.892
2020-08-20,0.863
2020-08-19,0.874
2020-08-18,0.881
2020-08-17,0.921
2020-08-14,0.932
2020-08-13,0.894
2020-08-12,0.923
2020-08-11,0.879
2020-08-10,0.871
2020-08-07,0.829
2020-08-06,0.855
2020-08-05,0.813
2020-08-04,0.831
2020-08-03,0.863
2020-07-31,0.836
2020-07-30,0.876
2020-07-29,0.87
2020-07-28,0.939
2020-07-27,0.897
2020-07-25,0.881
2020-07-24,0.867
2020-07-23,0.878
2020-07-22,0.885
2020-07-21,0.861
2020-07-20,0.885
2020-07-19,0.883
2020-07-18,0.88
2020-07-17,0.882
2020-07-16,0.893
2020-07-15,0.892
2020-07-14,0.907
2020-07-13,0.903
2020-07-11,0.895
2020-07-10,0.876
2020-07-09,0.915
2020-07-08,0.885
2020-07-07,0.903
2020-07-06,0.936
2020-07-05,0.901
2020-07-04,0.905
2020-07-03,0.914
2020-07-02,0.942
2020-07-01,0.932
2020-06-30,0.888
2020-06-29,0.881
2020-06-28,0.864
2020-06-27,0.86
2020-06-26,0.885
2020-06-25,0.885
2020-06-24,0.922
2020-06-23,0.91
2020-06-22,0.87
2020-06-21,0.858
2020-06-20,0.859
2020-06-19,0.872
2020-06-18,0.885
2020-06-17,0.908
2020-06-16,0.921
2020-06-15,0.865
2020-06-14,0.896
2020-06-13,0.892
2020-06-12,0.904
2020-06-11,0.931
2020-06-10,1.027
2020-06-09,1.045
2020-06-08,1.11
2020-06-07,1.09
2020-06-06,1.126
2020-06-05,1.075
2020-06-04,1.009
2020-06-03,0.975
2020-06-02,0.905
2020-06-01,0.9
2020-05-31,0.896
2020-05-30,0.894
2020-05-29,0.892
2020-05-28,0.886
2020-05-27,0.898
2020-05-26,0.877
2020-05-25,0.867
2020-05-24,0.87
2020-05-23,0.874
2020-05-22,0.901
2020-05-21,0.923
2020-05-20,0.962
2020-05-19,0.972
2020-05-18,0.919
2020-05-17,0.917
2020-05-16,0.917
2020-05-15,0.916
2020-05-14,0.917
2020-05-13,0.959
2020-05-12,0.959
2020-05-11,0.978
2020-05-10,0.948
2020-05-09,0.945
2020-05-08,0.904
2020-05-07,0.956
2020-05-06,0.908
2020-05-05,0.882
2020-05-04,0.858
2020-05-03,0.858
2020-05-02,0.861
2020-05-01,0.876
2020-04-30,0.925
2020-04-29,0.933
2020-04-28,0.934
2020-04-27,0.924
2020-04-26,0.899
2020-04-25,0.9
2020-04-24,0.904
2020-04-23,0.876
2020-04-22,0.849
2020-04-21,0.859
2020-04-20,0.839
2020-04-19,0.845
2020-04-18,0.848
2020-04-17,0.878
2020-04-16,0.868
2020-04-15,0.938
2020-04-14,0.934
2020-04-13,0.973
2020-04-12,0.877
2020-04-10,0.985
2020-04-09,0.946
2020-04-08,0.971
2020-04-07,0.852
2020-04-06,0.779
2020-04-05,0.731
2020-04-04,0.761
2020-04-03,0.776
2020-04-02,0.78
2020-04-01,0.702
2020-03-31,0.827
2020-03-30,0.778
2020-03-29,0.832
2020-03-28,0.857
2020-03-27,0.936
2020-03-26,0.924
2020-03-25,0.967
2020-03-24,0.901
2020-03-23,0.932
2020-03-22,1.057
2020-03-21,1.068
2020-03-20,1.265
2020-03-19,1.537
2020-03-18,1.164
2020-03-17,1.031
2020-03-16,0.815
2020-03-15,0.859
2020-03-14,1.089
2020-03-13,0.908
2020-03-12,0.743
2020-03-11,0.693
2020-03-10,0.69
2020-03-09,0.601
2020-03-08,0.631
2020-03-07,0.68
2020-03-06,0.675
2020-03-05,0.783
2020-03-04,0.729
2020-03-03,0.789
2020-03-02,0.771
2020-03-01,0.688
2020-02-29,0.683
2020-02-28,0.848
2020-02-27,0.866
2020-02-26,0.932
2020-02-25,0.92
2020-02-24,0.916
2020-02-23,0.899
2020-02-21,0.959
2020-02-20,0.987
2020-02-19,1.041
2020-02-18,1.037
2020-02-17,1.076
2020-02-16,1.064
2020-02-15,1.056
2020-02-14,1.081
2020-02-13,1.077
2020-02-12,1.081
2020-02-11,1.041
2020-02-10,1.037
2020-02-09,0.994
2020-02-08,1.028
2020-02-07,1.061
2020-02-06,1.088
2020-02-05,1.018
2020-02-04,0.909
2020-02-03,0.923
2020-02-02,0.885
2020-02-01,0.91
2020-01-31,0.958
2020-01-30,0.963
2020-01-29,1.028
2020-01-28,0.952
2020-01-27,0.98
2020-01-26,1.072
2020-01-25,1.061
2020-01-24,1.077
2020-01-23,1.119
2020-01-22,1.118
2020-01-21,1.166
2020-01-20,1.177
2020-01-19,1.191
2020-01-18,1.181
2020-01-17,1.188
2020-01-16,1.183
2020-01-15,1.207
2020-01-14,1.253
2020-01-13,1.21
2020-01-12,1.238
2020-01-11,1.23
2020-01-10,1.249
2020-01-09,1.235
2020-01-08,1.183
2020-01-07,1.221
2020-01-06,1.214
2020-01-05,1.207
2020-01-04,1.222
2020-01-03,1.258
2020-01-02,1.379
2020-01-01,1.404
