Date,10 Yr
2012-12-31,3.285
2012-12-30,3.257
2012-12-29,3.28
2012-12-28,3.338
2012-12-27,3.37
2012-12-26,3.338
2012-12-24,3.352
2012-12-23,3.318
2012-12-22,3.322
2012-12-21,3.33
2012-12-20,3.375
2012-12-19,3.41
2012-12-18,3.392
2012-12-17,3.332
2012-12-16,3.402
2012-12-15,3.313
2012-12-14,3.35
2012-12-13,3.297
2012-12-12,3.213
2012-12-11,3.142
2012-12-10,3.148
2012-12-09,3.188
2012-12-08,3.185
2012-12-07,3.132
2012-12-06,3.175
2012-12-05,3.175
2012-12-04,3.215
2012-12-03,3.14
2012-12-02,3.16
2012-12-01,3.165
2012-11-30,3.168
2012-11-29,3.207
2012-11-28,3.223
2012-11-27,3.263
2012-11-26,3.273
2012-11-25,3.287
2012-11-24,3.305
2012-11-23,3.303
2012-11-22,3.273
2012-11-21,3.213
2012-11-20,3.172
2012-11-19,3.108
2012-11-18,3.082
2012-11-17,3.025
2012-11-16,3.037
2012-11-15,3.05
2012-11-14,3.07
2012-11-13,3.065
2012-11-12,3.078
2012-11-11,3.072
2012-11-09,3.112
2012-11-08,3.142
2012-11-07,3.178
2012-11-06,3.19
2012-11-05,3.178
2012-11-04,3.168
2012-11-03,3.175
2012-11-02,3.182
2012-11-01,3.168
2012-10-31,3.132
2012-10-30,3.132
2012-10-29,3.223
2012-10-28,3.207
2012-10-26,3.265
2012-10-25,3.26
2012-10-24,3.213
2012-10-23,3.188
2012-10-22,3.152
2012-10-21,3.132
2012-10-19,3.207
2012-10-18,3.235
2012-10-17,3.138
2012-10-16,3.025
2012-10-15,3.025
2012-10-14,3.065
2012-10-13,3.027
2012-10-12,3.045
2012-10-11,3.057
2012-10-10,3.105
2012-10-09,3.085
2012-10-08,3.088
2012-10-07,3.085
2012-10-06,3.102
2012-10-05,3.057
2012-10-04,2.997
2012-10-03,2.947
2012-10-02,2.983
2012-10-01,2.973
2012-09-30,3.033
2012-09-28,3.017
2012-09-27,3.055
2012-09-26,3.098
2012-09-25,3.18
2012-09-24,3.247
2012-09-23,3.263
2012-09-22,3.27
2012-09-21,3.313
2012-09-20,3.255
2012-09-19,3.37
2012-09-18,3.358
2012-09-17,3.408
2012-09-16,3.412
2012-09-15,3.422
2012-09-14,3.197
2012-09-13,3.152
2012-09-12,3.098
2012-09-11,3.047
2012-09-10,3.057
2012-09-09,3.057
2012-09-08,3.105
2012-09-07,3.118
2012-09-06,3.0
2012-09-05,2.973
2012-09-04,3.02
2012-09-03,2.993
2012-09-02,2.977
2012-09-01,2.99
2012-08-31,3.037
2012-08-30,3.057
2012-08-29,3.118
2012-08-28,3.125
2012-08-27,3.145
2012-08-26,3.195
2012-08-25,3.182
2012-08-24,3.195
2012-08-23,3.24
2012-08-22,3.3
2012-08-21,3.352
2012-08-20,3.372
2012-08-19,3.348
2012-08-18,3.355
2012-08-17,3.382
2012-08-16,3.438
2012-08-15,3.257
2012-08-14,3.207
2012-08-13,3.195
2012-08-12,3.185
2012-08-11,3.203
2012-08-10,3.16
2012-08-09,3.26
2012-08-08,3.263
2012-08-07,3.207
2012-08-06,3.172
2012-08-05,3.178
2012-08-03,3.037
2012-08-02,3.078
2012-08-01,3.033
2012-07-31,3.04
2012-07-30,3.035
2012-07-29,3.06
2012-07-28,3.01
2012-07-27,2.888
2012-07-26,2.743
2012-07-25,2.707
2012-07-24,2.767
2012-07-23,2.727
2012-07-22,2.737
2012-07-21,2.8
2012-07-20,2.842
2012-07-19,2.852
2012-07-18,2.845
2012-07-17,2.858
2012-07-16,2.838
2012-07-15,2.838
2012-07-14,2.838
2012-07-13,2.81
2012-07-12,2.797
2012-07-11,2.912
2012-07-10,2.912
2012-07-09,2.908
2012-07-08,2.92
2012-07-07,2.977
2012-07-06,3.005
2012-07-05,3.025
2012-07-04,3.125
2012-07-03,3.08
2012-07-02,3.115
2012-07-01,3.162
2012-06-30,3.095
2012-06-29,3.092
2012-06-28,2.99
2012-06-27,2.977
2012-06-26,2.953
2012-06-25,3.017
2012-06-23,3.11
2012-06-22,3.07
2012-06-21,3.152
2012-06-20,3.102
2012-06-19,2.99
2012-06-18,3.085
2012-06-16,2.987
2012-06-15,3.0
2012-06-14,2.957
2012-06-13,3.033
2012-06-12,2.983
2012-06-11,3.033
2012-06-09,3.075
