Date,10 Yr
2011-10-18,4.492
2011-10-17,4.575
2011-10-14,4.435
2011-10-13,4.468
2011-10-12,4.323
2011-10-11,4.345
2011-10-10,4.325
2011-10-07,4.293
2011-10-06,4.157
2011-10-05,4.085
2011-10-04,4.02
2011-10-03,4.14
2011-09-30,4.25
2011-09-29,4.245
2011-09-28,4.265
2011-09-27,4.165
2011-09-26,4.03
2011-09-23,4.03
2011-09-22,4.108
2011-09-21,4.205
2011-09-20,4.15
2011-09-19,4.16
2011-09-16,4.22
2011-09-15,4.125
2011-09-14,4.093
2011-09-13,4.128
2011-09-12,4.128
2011-09-09,4.273
2011-09-08,4.273
2011-09-07,4.323
2011-09-06,4.188
2011-09-05,4.247
2011-09-02,4.418
2011-09-01,4.438
2011-08-31,4.39
2011-08-30,4.43
2011-08-29,4.432
2011-08-26,4.407
2011-08-25,4.427
2011-08-24,4.387
2011-08-23,4.372
2011-08-22,4.282
2011-08-19,4.24
2011-08-18,4.383
2011-08-17,4.497
2011-08-16,4.582
2011-08-15,4.523
2011-08-12,4.398
2011-08-11,4.452
2011-08-10,4.613
2011-08-09,4.59
2011-08-08,4.545
2011-08-05,4.565
2011-08-04,4.695
2011-08-03,4.67
2011-08-02,4.742
2011-08-01,4.883
2011-07-29,4.825
2011-07-28,4.94
2011-07-27,5.0
2011-07-26,4.945
2011-07-25,4.945
2011-07-22,5.0
2011-07-21,4.975
2011-07-20,4.968
2011-07-19,4.92
2011-07-18,4.915
2011-07-15,4.955
2011-07-14,4.943
2011-07-13,4.95
2011-07-12,4.983
2011-07-11,5.117
2011-07-08,5.222
2011-07-07,5.205
2011-07-06,5.222
2011-07-05,5.233
2011-07-04,5.242
2011-07-01,5.278
2011-06-30,5.247
2011-06-29,5.173
2011-06-28,5.068
2011-06-27,5.003
2011-06-24,5.097
2011-06-23,5.122
2011-06-22,5.128
2011-06-21,5.097
2011-06-20,5.102
2011-06-17,5.105
2011-06-16,5.102
2011-06-15,5.235
2011-06-14,5.193
2011-06-10,5.188
2011-06-09,5.2
2011-06-08,5.278
2011-06-07,5.227
2011-06-06,5.218
2011-06-03,5.262
2011-06-02,5.245
2011-06-01,5.278
2011-05-31,5.227
2011-05-30,5.213
2011-05-27,5.253
2011-05-26,5.287
2011-05-25,5.273
2011-05-24,5.293
2011-05-23,5.28
2011-05-20,5.327
2011-05-19,5.367
2011-05-18,5.372
2011-05-17,5.367
2011-05-16,5.343
2011-05-13,5.365
2011-05-12,5.38
2011-05-11,5.452
2011-05-10,5.407
2011-05-09,5.412
2011-05-06,5.418
2011-05-05,5.378
2011-05-04,5.387
2011-05-03,5.405
2011-05-02,5.455
2011-04-29,5.44
2011-04-28,5.455
2011-04-27,5.465
2011-04-21,5.528
2011-04-20,5.537
2011-04-19,5.5
2011-04-18,5.597
2011-04-15,5.602
2011-04-14,5.617
2011-04-13,5.628
2011-04-12,5.637
2011-04-11,5.682
2011-04-08,5.637
2011-04-07,5.613
2011-04-06,5.548
2011-04-05,5.528
2011-04-04,5.557
2011-04-01,5.552
2011-03-31,5.512
2011-03-30,5.543
2011-03-29,5.477
2011-03-28,5.508
2011-03-25,5.443
2011-03-24,5.412
2011-03-23,5.452
2011-03-22,5.425
2011-03-21,5.43
2011-03-18,5.398
2011-03-17,5.332
2011-03-16,5.403
2011-03-15,5.378
2011-03-14,5.42
2011-03-11,5.463
2011-03-10,5.492
2011-03-09,5.55
2011-03-08,5.535
2011-03-07,5.505
2011-03-04,5.565
2011-03-03,5.51
2011-03-02,5.46
2011-03-01,5.497
2011-02-28,5.477
2011-02-25,5.517
2011-02-24,5.555
2011-02-23,5.545
2011-02-22,5.573
2011-02-21,5.613
2011-02-18,5.622
2011-02-17,5.655
2011-02-16,5.7
2011-02-15,5.69
2011-02-14,5.69
2011-02-11,5.68
2011-02-10,5.695
2011-02-09,5.74
2011-02-08,5.72
2011-02-07,5.705
2011-02-04,5.67
2011-02-03,5.588
2011-02-02,5.523
2011-02-01,5.512
2011-01-31,5.488
2011-01-28,5.483
2011-01-27,5.508
2011-01-25,5.543
2011-01-24,5.613
2011-01-21,5.633
2011-01-20,5.552
2011-01-19,5.608
2011-01-18,5.503
2011-01-17,5.523
2011-01-14,5.492
2011-01-13,5.548
2011-01-12,5.497
2011-01-11,5.42
2011-01-10,5.52
2011-01-07,5.593
2011-01-06,5.55
2011-01-05,5.505
2011-01-04,5.497
2011-12-30,3.8
2011-12-29,3.84
2011-12-28,3.9
2011-12-23,3.87
2011-12-22,3.868
2011-12-21,3.91
2011-12-20,3.855
2011-12-19,3.86
2011-12-16,3.785
2011-12-15,3.755
2011-12-14,3.835
2011-12-13,3.845
2011-12-12,3.855
2011-12-09,3.825
2011-12-08,3.925
2011-12-07,3.95
2011-12-06,3.925
2011-12-05,3.987
2011-12-02,4.028
2011-12-01,4.017
2011-11-30,3.945
2011-11-29,3.96
2011-11-28,3.898
2011-11-25,3.865
2011-11-24,3.878
2011-11-23,3.902
2011-11-22,3.963
2011-11-21,4.035
2011-11-18,4.035
2011-11-17,4.102
2011-11-16,4.032
2011-11-15,4.088
2011-11-14,4.188
2011-11-11,4.145
2011-11-10,4.105
2011-11-09,4.24
2011-11-08,4.235
2011-11-07,4.285
2011-11-04,4.315
2011-11-03,4.218
2011-11-02,4.285
2011-11-01,4.43
2011-10-31,4.535
2011-10-28,4.56
2011-10-27,4.46
2011-10-26,4.39
2011-10-25,4.53
2011-10-24,4.512
2011-10-21,4.477
2011-10-20,4.483
2011-10-19,4.483
2011-10-18,4.492
