Date,10 Yr
2016-12-31,2.76
2016-12-30,2.773
2016-12-29,2.791
2016-12-28,2.871
2016-12-27,2.9
2016-12-26,2.88
2016-12-25,2.88
2016-12-24,2.88
2016-12-23,2.883
2016-12-22,2.849
2016-12-21,2.86
2016-12-20,2.85
2016-12-19,2.875
2016-12-18,2.917
2016-12-17,2.904
2016-12-16,2.896
2016-12-15,2.892
2016-12-14,2.807
2016-12-13,2.834
2016-12-12,2.873
2016-12-11,2.877
2016-12-10,2.891
2016-12-09,2.85
2016-12-08,2.735
2016-12-07,2.811
2016-12-06,2.804
2016-12-05,2.809
2016-12-04,2.804
2016-12-03,2.847
2016-12-02,2.872
2016-12-01,2.801
2016-11-30,2.74
2016-11-29,2.706
2016-11-28,2.715
2016-11-27,2.733
2016-11-26,2.766
2016-11-25,2.791
2016-11-24,2.784
2016-11-23,2.72
2016-11-22,2.67
2016-11-21,2.7
2016-11-20,2.729
2016-11-19,2.721
2016-11-18,2.723
2016-11-17,2.601
2016-11-16,2.665
2016-11-15,2.659
2016-11-14,2.66
2016-11-13,2.641
2016-11-12,2.654
2016-11-11,2.598
2016-11-10,2.474
2016-11-09,2.248
2016-11-08,2.358
2016-11-07,2.362
2016-11-06,2.365
2016-11-05,2.319
2016-11-04,2.36
2016-11-03,2.305
2016-11-02,2.354
2016-11-01,2.363
2016-10-31,2.362
2016-10-30,2.347
2016-10-29,2.373
2016-10-28,2.383
2016-10-27,2.336
2016-10-26,2.267
2016-10-25,2.283
2016-10-24,2.278
2016-10-23,2.297
2016-10-22,2.29
2016-10-21,2.299
2016-10-20,2.315
2016-10-19,2.315
2016-10-18,2.349
2016-10-17,2.324
2016-10-16,2.329
2016-10-15,2.318
2016-10-14,2.275
2016-10-13,2.246
2016-10-12,2.292
2016-10-11,2.261
2016-10-10,2.189
2016-10-09,2.208
2016-10-08,2.179
2016-10-07,2.183
2016-10-06,2.168
2016-10-05,2.131
2016-10-04,2.093
2016-10-03,2.027
2016-10-02,2.021
2016-10-01,2.022
2016-09-30,1.972
2016-09-29,2.023
2016-09-28,2.003
2016-09-27,2.012
2016-09-26,2.023
2016-09-25,2.057
2016-09-24,2.053
2016-09-23,2.052
2016-09-22,2.098
2016-09-21,2.217
2016-09-20,2.178
2016-09-19,2.188
2016-09-18,2.166
2016-09-17,2.157
2016-09-16,2.175
2016-09-15,2.166
2016-09-14,2.169
2016-09-13,2.109
2016-09-12,2.117
2016-09-11,2.113
2016-09-10,2.114
2016-09-09,2.022
2016-09-08,1.908
2016-09-07,1.903
2016-09-06,1.967
2016-09-05,1.959
2016-09-04,1.932
2016-09-03,1.925
2016-09-02,1.908
2016-09-01,1.903
2016-08-31,1.895
2016-08-30,1.89
2016-08-29,1.937
2016-08-28,1.975
2016-08-27,1.978
2016-08-26,1.929
2016-08-25,1.922
2016-08-24,1.913
2016-08-23,1.907
2016-08-22,1.967
2016-08-21,1.943
2016-08-20,1.934
2016-08-19,1.928
2016-08-18,1.938
2016-08-17,1.896
2016-08-16,1.893
2016-08-15,1.889
2016-08-14,1.902
2016-08-13,1.902
2016-08-12,1.903
2016-08-11,1.848
2016-08-10,1.885
2016-08-09,1.958
2016-08-08,1.959
2016-08-07,1.964
2016-08-06,1.964
2016-08-05,1.89
2016-08-04,1.973
2016-08-03,1.931
2016-08-02,1.821
2016-08-01,1.83
2016-07-31,1.855
2016-07-30,1.855
2016-07-29,1.871
2016-07-28,1.89
2016-07-27,1.965
2016-07-26,1.92
2016-07-25,1.918
2016-07-24,1.924
2016-07-23,1.913
2016-07-22,1.895
2016-07-21,1.929
2016-07-20,1.935
2016-07-19,1.935
2016-07-18,2.011
2016-07-17,2.01
2016-07-16,1.99
2016-07-15,1.997
2016-07-14,1.937
2016-07-13,1.997
2016-07-12,1.958
2016-07-11,1.902
2016-07-10,1.904
2016-07-09,1.893
2016-07-08,1.889
2016-07-07,1.898
2016-07-06,1.853
2016-07-05,1.952
2016-07-04,1.999
2016-07-03,1.994
2016-07-02,1.973
2016-07-01,1.972
2016-06-30,2.007
2016-06-29,2.022
2016-06-28,1.996
2016-06-27,2.047
2016-06-26,2.112
2016-06-25,2.118
2016-06-24,2.061
2016-06-23,2.257
2016-06-22,2.228
2016-06-21,2.169
2016-06-20,2.141
2016-06-19,2.131
2016-06-18,2.103
2016-06-17,2.09
2016-06-16,2.009
2016-06-15,2.07
2016-06-14,2.077
2016-06-13,2.085
2016-06-12,2.099
2016-06-11,2.099
2016-06-10,2.117
2016-06-09,2.134
2016-06-08,2.168
2016-06-07,2.174
2016-06-06,2.171
2016-06-04,2.172
2016-06-03,2.227
2016-06-02,2.282
2016-06-01,2.322
2016-05-31,2.303
