Date,10 Yr
1999-12-31,6.96
1999-12-30,6.92
1999-12-29,6.98
1999-12-24,6.87
1999-12-23,6.85
1999-12-22,6.83
1999-12-21,6.83
1999-12-20,6.78
1999-12-17,6.83
1999-12-16,6.83
1999-12-15,6.72
1999-12-14,6.61
1999-12-13,6.57
1999-12-10,6.59
1999-12-09,6.56
1999-12-08,6.52
1999-12-07,6.62
1999-12-06,6.63
1999-12-03,6.7
1999-12-02,6.65
1999-12-01,6.63
1999-11-30,6.64
1999-11-29,6.61
1999-11-26,6.63
1999-11-25,6.65
1999-11-24,6.57
1999-11-23,6.62
1999-11-22,6.56
1999-11-19,6.52
1999-11-18,6.54
1999-11-17,6.47
1999-11-16,6.42
1999-11-15,6.42
1999-11-12,6.53
1999-11-11,6.6
1999-11-10,6.54
1999-11-09,6.53
1999-11-08,6.52
1999-11-05,6.49
1999-11-04,6.49
1999-11-03,6.63
1999-11-02,6.59
1999-11-01,6.67
1999-10-29,6.63
1999-10-28,6.73
1999-10-27,6.87
1999-10-26,6.81
1999-10-25,6.75
1999-10-22,6.77
1999-10-21,6.71
1999-10-20,6.73
1999-10-19,6.73
1999-10-18,6.61
1999-10-15,6.69
1999-10-14,6.65
1999-10-13,6.5
1999-10-12,6.49
1999-10-11,6.49
1999-10-08,6.49
1999-10-07,6.51
1999-10-06,6.48
1999-10-05,6.39
1999-10-04,6.4
1999-10-01,6.31
1999-09-30,6.3
1999-09-29,6.25
1999-09-28,6.18
1999-09-27,6.12
1999-09-24,6.2
1999-09-23,6.36
1999-09-22,6.36
1999-09-21,6.34
1999-09-20,6.31
1999-09-17,6.27
1999-09-16,6.37
1999-09-15,6.46
1999-09-14,6.35
1999-09-13,6.37
1999-09-10,6.48
1999-09-09,6.45
1999-09-08,6.43
1999-09-07,6.36
1999-09-06,6.32
1999-09-03,6.46
1999-09-02,6.4
1999-09-01,6.37
1999-08-31,6.35
1999-08-30,6.3
1999-08-27,6.18
1999-08-26,6.13
1999-08-25,6.29
1999-08-24,6.3
1999-08-23,6.31
1999-08-20,6.33
1999-08-19,6.33
1999-08-18,6.32
1999-08-17,6.42
1999-08-16,6.44
1999-08-13,6.55
1999-08-12,6.48
1999-08-11,6.46
1999-08-10,6.51
1999-08-09,6.4
1999-08-06,6.26
1999-08-05,6.22
1999-08-04,6.27
1999-08-03,6.33
1999-08-02,6.3
1999-07-30,6.24
1999-07-29,6.1
1999-07-28,6.08
1999-07-27,6.09
1999-07-26,6.13
1999-07-23,6.11
1999-07-22,5.95
1999-07-21,5.89
1999-07-20,6.0
1999-07-19,5.95
1999-07-16,6.14
1999-07-15,6.1
1999-07-14,6.1
1999-07-13,6.15
1999-07-12,6.29
1999-07-09,6.27
1999-07-08,6.37
1999-07-07,6.28
1999-07-06,6.21
1999-07-05,6.16
1999-07-02,6.23
1999-07-01,6.15
1999-06-30,6.27
1999-06-29,6.25
1999-06-28,6.27
1999-06-25,6.34
1999-06-24,6.28
1999-06-23,6.25
1999-06-22,6.15
1999-06-21,6.03
1999-06-18,6.08
1999-06-17,6.18
1999-06-16,6.25
1999-06-15,6.26
1999-06-11,6.35
1999-06-10,6.27
1999-06-09,6.2
1999-06-08,6.16
1999-06-07,6.19
1999-06-04,6.18
1999-06-03,6.2
1999-06-02,6.16
1999-06-01,6.02
1999-05-31,6.0
1999-05-28,6.03
1999-05-27,6.0
1999-05-26,5.9
1999-05-25,5.91
1999-05-24,5.87
1999-05-21,5.92
1999-05-20,5.93
1999-05-19,5.93
1999-05-18,6.0
1999-05-17,6.05
1999-05-14,5.73
1999-05-13,5.83
1999-05-12,5.9
1999-05-11,5.78
1999-05-10,5.84
1999-05-07,5.89
1999-05-06,5.75
1999-05-05,5.75
1999-05-04,5.67
1999-05-03,5.71
1999-04-30,5.51
1999-04-29,5.58
1999-04-28,5.48
1999-04-27,5.36
1999-04-26,5.4
1999-04-23,5.4
1999-04-22,5.33
1999-04-21,5.28
1999-04-20,5.34
1999-04-19,5.4
1999-04-16,5.36
1999-04-15,5.29
1999-04-14,5.31
1999-04-13,5.29
1999-04-12,5.19
1999-04-09,5.25
1999-04-08,5.31
1999-04-07,5.31
1999-04-06,5.31
1999-04-01,5.45
1999-03-31,5.49
1999-03-30,5.57
1999-03-29,5.49
1999-03-26,5.5
1999-03-25,5.38
1999-03-24,5.4
1999-03-23,5.53
1999-03-22,5.5
1999-03-19,5.47
1999-03-18,5.43
1999-03-17,5.41
1999-03-16,5.4
1999-03-15,5.43
1999-03-12,5.56
1999-03-11,5.58
1999-03-10,5.61
1999-03-09,5.68
1999-03-08,5.63
1999-03-05,5.74
1999-03-04,5.67
1999-03-03,5.57
1999-03-02,5.59
1999-03-01,5.48
1999-02-26,5.55
1999-02-25,5.5
1999-02-24,5.41
1999-02-23,5.36
1999-02-22,5.34
1999-02-19,5.37
1999-02-18,5.29
1999-02-17,5.33
1999-02-16,5.33
1999-02-15,5.41
1999-02-12,5.29
1999-02-11,5.32
1999-02-10,5.19
1999-02-09,5.22
1999-02-08,5.26
1999-02-05,5.26
1999-02-04,5.19
1999-02-03,5.24
1999-02-02,5.11
1999-02-01,5.03
1999-01-29,5.02
1999-01-28,5.02
1999-01-27,5.07
1999-01-25,4.92
1999-01-22,5.06
1999-01-21,5.16
1999-01-20,5.19
1999-01-19,5.19
1999-01-18,5.18
1999-01-15,5.1
1999-01-14,5.25
1999-01-13,5.24
1999-01-12,5.41
1999-01-11,5.33
1999-01-08,5.12
1999-01-07,5.03
1999-01-06,5.11
1999-01-05,5.06
1999-01-04,4.97
