Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
08/02/2011,0.17,0.5,2.66,3.59,3.93
08/01/2011,0.22,0.55,2.77,3.72,4.07
07/29/2011,0.2,0.55,2.82,3.77,4.12
07/28/2011,0.21,0.68,2.98,3.93,4.26
07/27/2011,0.21,0.71,3.01,3.95,4.29
07/26/2011,0.21,0.66,2.99,3.94,4.28
07/25/2011,0.2,0.69,3.03,3.98,4.31
07/22/2011,0.2,0.66,2.99,3.93,4.26
07/21/2011,0.2,0.69,3.03,3.98,4.31
07/20/2011,0.19,0.64,2.96,3.92,4.25
07/19/2011,0.17,0.63,2.91,3.86,4.19
07/18/2011,0.15,0.62,2.94,3.95,4.29
07/15/2011,0.15,0.62,2.94,3.92,4.26
07/14/2011,0.15,0.66,2.98,3.92,4.25
07/13/2011,0.16,0.62,2.92,3.85,4.17
07/12/2011,0.18,0.63,2.92,3.86,4.19
07/11/2011,0.17,0.64,2.94,3.88,4.2
07/08/2011,0.17,0.7,3.03,3.97,4.27
07/07/2011,0.2,0.83,3.17,4.08,4.37
07/06/2011,0.19,0.75,3.12,4.05,4.35
07/05/2011,0.19,0.77,3.16,4.09,4.39
07/01/2011,0.2,0.85,3.22,4.12,4.4
06/30/2011,0.19,0.81,3.18,4.09,4.38
06/29/2011,0.19,0.79,3.14,4.08,4.39
06/28/2011,0.21,0.75,3.05,4.01,4.33
06/27/2011,0.18,0.64,2.95,3.94,4.28
06/24/2011,0.16,0.57,2.88,3.83,4.17
06/23/2011,0.15,0.62,2.93,3.84,4.17
06/22/2011,0.16,0.68,3.01,3.91,4.22
06/21/2011,0.18,0.69,2.99,3.9,4.21
06/20/2011,0.18,0.68,2.97,3.87,4.19
06/17/2011,0.17,0.68,2.94,3.86,4.19
06/16/2011,0.18,0.68,2.93,3.84,4.16
06/15/2011,0.19,0.68,2.98,3.89,4.19
06/14/2011,0.19,0.79,3.11,4.0,4.3
06/13/2011,0.18,0.72,3.0,3.89,4.2
06/10/2011,0.19,0.71,2.99,3.87,4.18
06/09/2011,0.19,0.73,3.01,3.91,4.22
06/08/2011,0.18,0.68,2.98,3.88,4.2
06/07/2011,0.18,0.74,3.01,3.94,4.27
06/06/2011,0.18,0.74,3.01,3.92,4.25
06/03/2011,0.18,0.75,2.99,3.9,4.22
06/02/2011,0.19,0.78,3.04,3.92,4.25
06/01/2011,0.18,0.74,2.96,3.83,4.15
05/31/2011,0.18,0.79,3.05,3.91,4.22
05/27/2011,0.18,0.81,3.07,3.94,4.24
05/26/2011,0.18,0.83,3.07,3.93,4.23
05/25/2011,0.18,0.9,3.13,3.99,4.28
05/24/2011,0.2,0.91,3.12,3.96,4.26
05/23/2011,0.2,0.91,3.13,3.97,4.27
05/20/2011,0.18,0.92,3.15,4.0,4.3
05/19/2011,0.19,0.94,3.17,4.01,4.3
05/18/2011,0.19,0.97,3.18,4.0,4.29
05/17/2011,0.19,0.91,3.12,3.94,4.23
05/16/2011,0.18,0.93,3.15,3.99,4.28
05/13/2011,0.19,0.96,3.18,4.03,4.32
05/12/2011,0.18,0.98,3.22,4.07,4.37
05/11/2011,0.18,0.96,3.19,4.04,4.31
05/10/2011,0.19,1.03,3.23,4.07,4.34
05/09/2011,0.17,0.94,3.17,4.03,4.3
05/06/2011,0.18,0.96,3.19,4.03,4.29
05/05/2011,0.2,0.97,3.18,4.0,4.26
05/04/2011,0.19,1.0,3.25,4.08,4.33
05/03/2011,0.2,1.01,3.28,4.11,4.36
05/02/2011,0.22,1.01,3.31,4.14,4.38
04/29/2011,0.22,1.01,3.32,4.15,4.4
04/28/2011,0.23,1.03,3.34,4.18,4.42
04/27/2011,0.22,1.09,3.39,4.21,4.45
04/26/2011,0.22,1.09,3.34,4.16,4.39
04/25/2011,0.23,1.13,3.39,4.22,4.46
04/21/2011,0.23,1.16,3.42,4.24,4.47
04/20/2011,0.24,1.17,3.43,4.24,4.47
04/19/2011,0.24,1.13,3.39,4.2,4.43
04/18/2011,0.24,1.14,3.4,4.22,4.45
04/15/2011,0.24,1.2,3.43,4.25,4.47
04/14/2011,0.25,1.27,3.51,4.32,4.53
04/13/2011,0.23,1.26,3.49,4.33,4.55
04/12/2011,0.24,1.28,3.52,4.35,4.58
04/11/2011,0.26,1.35,3.59,4.42,4.64
04/08/2011,0.27,1.34,3.59,4.41,4.63
04/07/2011,0.27,1.31,3.58,4.41,4.63
04/06/2011,0.29,1.36,3.56,4.37,4.58
04/05/2011,0.3,1.33,3.5,4.3,4.51
04/04/2011,0.24,1.24,3.45,4.27,4.49
04/01/2011,0.27,1.31,3.46,4.27,4.48
03/31/2011,0.3,1.29,3.47,4.29,4.51
03/30/2011,0.3,1.28,3.47,4.29,4.52
03/29/2011,0.31,1.31,3.5,4.31,4.54
03/28/2011,0.3,1.29,3.47,4.28,4.51
03/25/2011,0.3,1.26,3.46,4.28,4.51
03/24/2011,0.26,1.19,3.42,4.25,4.48
03/23/2011,0.24,1.13,3.36,4.2,4.44
03/22/2011,0.25,1.14,3.34,4.19,4.44
03/21/2011,0.25,1.12,3.34,4.2,4.45
03/18/2011,0.23,1.05,3.28,4.17,4.43
03/17/2011,0.24,1.02,3.25,4.15,4.42
03/16/2011,0.21,0.98,3.22,4.11,4.38
03/15/2011,0.23,1.08,3.33,4.21,4.47
03/14/2011,0.22,1.07,3.36,4.25,4.52
03/11/2011,0.24,1.12,3.4,4.29,4.54
03/10/2011,0.25,1.13,3.37,4.25,4.53
03/09/2011,0.26,1.21,3.48,4.35,4.6
03/08/2011,0.26,1.27,3.56,4.41,4.66
03/07/2011,0.25,1.22,3.51,4.36,4.61
03/04/2011,0.26,1.2,3.49,4.34,4.6
03/03/2011,0.29,1.32,3.58,4.4,4.64
03/02/2011,0.26,1.18,3.46,4.3,4.54
03/01/2011,0.25,1.15,3.41,4.24,4.48
02/28/2011,0.25,1.18,3.42,4.25,4.49
02/25/2011,0.27,1.22,3.42,4.26,4.51
02/24/2011,0.26,1.24,3.46,4.29,4.54
02/23/2011,0.27,1.25,3.49,4.34,4.59
02/22/2011,0.28,1.22,3.46,4.35,4.6
02/18/2011,0.28,1.32,3.59,4.46,4.7
02/17/2011,0.27,1.33,3.58,4.44,4.66
02/16/2011,0.29,1.4,3.62,4.46,4.67
02/15/2011,0.3,1.39,3.61,4.45,4.66
02/14/2011,0.3,1.41,3.62,4.46,4.67
02/11/2011,0.3,1.4,3.64,4.49,4.71
02/10/2011,0.3,1.4,3.7,4.55,4.75
02/09/2011,0.3,1.34,3.65,4.49,4.71
02/08/2011,0.31,1.4,3.75,4.56,4.76
02/07/2011,0.31,1.28,3.68,4.5,4.71
02/04/2011,0.31,1.25,3.68,4.51,4.73
02/03/2011,0.29,1.19,3.58,4.43,4.67
02/02/2011,0.28,1.12,3.52,4.39,4.64
02/01/2011,0.27,1.04,3.48,4.37,4.62
01/31/2011,0.26,0.98,3.42,4.33,4.58
01/28/2011,0.24,0.96,3.36,4.26,4.53
01/27/2011,0.25,1.0,3.42,4.31,4.57
01/26/2011,0.27,1.05,3.45,4.34,4.59
01/25/2011,0.27,1.0,3.35,4.23,4.48
01/24/2011,0.28,1.05,3.43,4.31,4.55
01/21/2011,0.27,1.05,3.44,4.33,4.57
01/20/2011,0.27,1.07,3.47,4.36,4.6
01/19/2011,0.27,0.98,3.37,4.27,4.53
01/18/2011,0.26,1.0,3.39,4.31,4.56
01/14/2011,0.27,1.0,3.35,4.27,4.53
01/13/2011,0.26,1.0,3.34,4.24,4.5
01/12/2011,0.26,1.03,3.4,4.28,4.52
01/11/2011,0.28,1.03,3.37,4.26,4.49
01/10/2011,0.29,0.99,3.32,4.23,4.47
01/07/2011,0.29,1.02,3.34,4.25,4.48
01/06/2011,0.3,1.11,3.44,4.31,4.53
01/05/2011,0.31,1.16,3.5,4.34,4.55
01/04/2011,0.28,1.04,3.36,4.21,4.44
01/03/2011,0.29,1.03,3.36,4.18,4.39
