Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
07/28/2009,0.49,1.66,3.72,4.54,4.56
07/27/2009,0.49,1.63,3.75,4.6,4.62
07/24/2009,0.47,1.59,3.7,4.53,4.55
07/23/2009,0.49,1.62,3.72,4.55,4.58
07/22/2009,0.47,1.5,3.58,4.42,4.45
07/21/2009,0.46,1.47,3.5,4.35,4.38
07/20/2009,0.47,1.54,3.61,4.45,4.47
07/17/2009,0.48,1.58,3.67,4.51,4.53
07/16/2009,0.47,1.54,3.59,4.43,4.45
07/15/2009,0.5,1.6,3.63,4.46,4.48
07/14/2009,0.47,1.48,3.5,4.35,4.38
07/13/2009,0.47,1.41,3.38,4.21,4.25
07/10/2009,0.45,1.4,3.32,4.16,4.2
07/09/2009,0.47,1.46,3.44,4.26,4.31
07/08/2009,0.45,1.42,3.33,4.13,4.17
07/07/2009,0.46,1.52,3.47,4.25,4.31
07/06/2009,0.48,1.48,3.52,4.29,4.35
07/02/2009,0.49,1.52,3.51,4.28,4.32
07/01/2009,0.54,1.57,3.55,4.32,4.34
06/30/2009,0.56,1.64,3.53,4.3,4.32
06/29/2009,0.51,1.63,3.51,4.29,4.31
06/26/2009,0.45,1.63,3.52,4.28,4.3
06/25/2009,0.47,1.66,3.55,4.31,4.33
06/24/2009,0.5,1.79,3.72,4.43,4.44
06/23/2009,0.5,1.74,3.65,4.36,4.37
06/22/2009,0.5,1.77,3.72,4.45,4.45
06/19/2009,0.51,1.84,3.79,4.54,4.52
06/18/2009,0.52,1.88,3.86,4.62,4.63
06/17/2009,0.5,1.76,3.68,4.47,4.5
06/16/2009,0.51,1.79,3.67,4.47,4.48
06/15/2009,0.51,1.84,3.76,4.58,4.61
06/12/2009,0.52,1.91,3.81,4.63,4.65
06/11/2009,0.53,1.97,3.88,4.67,4.69
06/10/2009,0.55,2.0,3.98,4.75,4.76
06/09/2009,0.56,1.93,3.86,4.65,4.64
06/08/2009,0.62,2.0,3.91,4.66,4.65
06/05/2009,0.62,1.88,3.84,4.64,4.63
06/04/2009,0.47,1.54,3.72,4.58,4.58
06/03/2009,0.45,1.47,3.56,4.44,4.45
06/02/2009,0.46,1.52,3.65,4.51,4.5
06/01/2009,0.48,1.52,3.71,4.56,4.55
05/29/2009,0.47,1.42,3.47,4.34,4.34
05/28/2009,0.48,1.52,3.67,4.52,4.54
05/27/2009,0.49,1.5,3.71,4.58,4.59
05/26/2009,0.5,1.45,3.5,4.42,4.45
05/22/2009,0.49,1.39,3.45,4.36,4.38
05/21/2009,0.45,1.36,3.35,4.27,4.3
05/20/2009,0.44,1.31,3.19,4.11,4.14
05/19/2009,0.48,1.37,3.25,4.19,4.21
05/18/2009,0.5,1.36,3.22,4.16,4.18
05/15/2009,0.5,1.3,3.14,4.07,4.09
05/14/2009,0.5,1.3,3.1,4.04,4.06
05/13/2009,0.52,1.31,3.11,4.06,4.09
05/12/2009,0.54,1.34,3.17,4.13,4.16
05/11/2009,0.53,1.34,3.17,4.15,4.18
05/08/2009,0.55,1.44,3.29,4.25,4.28
05/07/2009,0.54,1.46,3.29,4.26,4.25
05/06/2009,0.51,1.43,3.18,4.12,4.09
05/05/2009,0.53,1.46,3.2,4.11,4.06
05/04/2009,0.52,1.4,3.19,4.11,4.06
05/01/2009,0.49,1.39,3.21,4.14,4.09
04/30/2009,0.49,1.38,3.16,4.1,4.05
04/29/2009,0.5,1.4,3.12,4.07,4.01
04/28/2009,0.52,1.39,3.05,4.03,3.97
04/27/2009,0.49,1.31,2.95,3.92,3.84
04/24/2009,0.5,1.38,3.03,3.99,3.89
04/23/2009,0.49,1.34,2.96,3.9,3.8
04/22/2009,0.52,1.36,2.98,3.93,3.82
04/21/2009,0.53,1.32,2.94,3.86,3.74
04/20/2009,0.54,1.27,2.88,3.8,3.69
04/17/2009,0.57,1.36,2.98,3.91,3.79
04/16/2009,0.54,1.27,2.86,3.81,3.72
04/15/2009,0.54,1.22,2.82,3.75,3.66
04/14/2009,0.54,1.21,2.8,3.73,3.64
04/13/2009,0.57,1.27,2.88,3.78,3.69
04/09/2009,0.6,1.36,2.96,3.85,3.76
04/08/2009,0.59,1.34,2.86,3.74,3.66
04/07/2009,0.6,1.33,2.93,3.79,3.72
04/06/2009,0.6,1.37,2.95,3.82,3.73
04/03/2009,0.6,1.36,2.91,3.77,3.7
04/02/2009,0.59,1.25,2.77,3.63,3.57
04/01/2009,0.58,1.16,2.68,3.54,3.51
03/31/2009,0.57,1.15,2.71,3.61,3.56
03/30/2009,0.58,1.2,2.73,3.64,3.6
03/27/2009,0.58,1.27,2.78,3.66,3.62
03/26/2009,0.57,1.29,2.76,3.69,3.66
03/25/2009,0.6,1.35,2.81,3.76,3.73
03/24/2009,0.62,1.24,2.68,3.64,3.6
03/23/2009,0.6,1.25,2.68,3.7,3.69
03/20/2009,0.6,1.23,2.65,3.67,3.65
03/19/2009,0.6,1.21,2.61,3.64,3.62
03/18/2009,0.6,1.14,2.51,3.65,3.57
03/17/2009,0.69,1.45,3.02,3.99,3.83
03/16/2009,0.69,1.39,2.97,3.93,3.76
03/13/2009,0.67,1.36,2.89,3.84,3.66
03/12/2009,0.7,1.42,2.89,3.82,3.63
03/11/2009,0.71,1.45,2.95,3.88,3.67
03/10/2009,0.71,1.46,2.99,3.94,3.7
03/09/2009,0.69,1.38,2.89,3.83,3.59
03/06/2009,0.67,1.34,2.83,3.74,3.5
03/05/2009,0.66,1.3,2.83,3.76,3.51
03/04/2009,0.71,1.4,3.01,3.96,3.69
03/03/2009,0.68,1.31,2.93,3.92,3.67
03/02/2009,0.67,1.28,2.91,3.89,3.64
02/27/2009,0.72,1.4,3.02,3.98,3.71
02/26/2009,0.73,1.5,2.98,3.93,3.66
02/25/2009,0.75,1.49,2.95,3.88,3.59
02/24/2009,0.71,1.37,2.8,3.77,3.49
02/23/2009,0.69,1.34,2.78,3.79,3.53
02/20/2009,0.64,1.3,2.78,3.82,3.56
02/19/2009,0.67,1.38,2.85,3.92,3.68
02/18/2009,0.64,1.33,2.74,3.77,3.54
02/17/2009,0.61,1.22,2.64,3.7,3.47
02/13/2009,0.61,1.37,2.89,3.91,3.68
02/12/2009,0.58,1.28,2.75,3.71,3.47
02/11/2009,0.6,1.32,2.78,3.69,3.45
02/10/2009,0.6,1.31,2.9,3.77,3.54
02/09/2009,0.6,1.5,3.07,3.91,3.69
02/06/2009,0.57,1.44,3.05,3.94,3.7
02/05/2009,0.54,1.4,2.95,3.86,3.63
02/04/2009,0.53,1.42,2.95,3.88,3.65
02/03/2009,0.53,1.37,2.89,3.88,3.64
02/02/2009,0.51,1.27,2.76,3.75,3.47
01/30/2009,0.51,1.32,2.87,3.86,3.58
01/29/2009,0.51,1.34,2.87,3.85,3.57
01/28/2009,0.48,1.22,2.71,3.73,3.44
01/27/2009,0.47,1.15,2.59,3.57,3.26
01/26/2009,0.47,1.21,2.7,3.71,3.39
01/23/2009,0.46,1.16,2.65,3.65,3.32
01/22/2009,0.42,1.11,2.62,3.61,3.25
01/21/2009,0.43,1.12,2.56,3.51,3.15
01/20/2009,0.42,1.06,2.4,3.3,2.97
01/16/2009,0.43,1.05,2.36,3.22,2.89
01/15/2009,0.42,1.01,2.23,3.16,2.86
01/14/2009,0.42,1.03,2.24,3.17,2.89
01/13/2009,0.43,1.07,2.33,3.3,3.0
01/12/2009,0.43,1.09,2.34,3.3,2.99
01/09/2009,0.43,1.11,2.43,3.39,3.04
01/08/2009,0.44,1.16,2.47,3.4,3.04
01/07/2009,0.44,1.15,2.52,3.41,3.05
01/06/2009,0.45,1.1,2.51,3.41,3.04
01/05/2009,0.43,1.08,2.49,3.37,3.0
01/02/2009,0.4,1.14,2.46,3.22,2.83
