Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
07/17/2012,0.18,0.32,1.53,2.22,2.59
07/16/2012,0.18,0.31,1.5,2.18,2.56
07/13/2012,0.2,0.34,1.52,2.2,2.58
07/12/2012,0.2,0.35,1.5,2.18,2.57
07/11/2012,0.2,0.36,1.54,2.22,2.6
07/10/2012,0.2,0.37,1.53,2.22,2.6
07/09/2012,0.2,0.36,1.53,2.24,2.62
07/06/2012,0.2,0.37,1.57,2.28,2.66
07/05/2012,0.19,0.39,1.62,2.34,2.72
07/03/2012,0.21,0.39,1.65,2.36,2.74
07/02/2012,0.21,0.39,1.61,2.3,2.69
06/29/2012,0.21,0.41,1.67,2.38,2.76
06/28/2012,0.22,0.4,1.6,2.28,2.67
06/27/2012,0.21,0.42,1.65,2.32,2.7
06/26/2012,0.21,0.42,1.66,2.34,2.71
06/25/2012,0.19,0.39,1.63,2.31,2.69
06/22/2012,0.19,0.42,1.69,2.37,2.75
06/21/2012,0.19,0.41,1.63,2.3,2.68
06/20/2012,0.2,0.41,1.65,2.34,2.72
06/19/2012,0.18,0.39,1.64,2.33,2.73
06/18/2012,0.18,0.38,1.59,2.28,2.67
06/15/2012,0.18,0.37,1.6,2.3,2.7
06/14/2012,0.18,0.41,1.64,2.33,2.73
06/13/2012,0.18,0.4,1.61,2.3,2.7
06/12/2012,0.19,0.41,1.67,2.37,2.77
06/11/2012,0.18,0.37,1.6,2.3,2.71
06/08/2012,0.19,0.39,1.65,2.36,2.77
06/07/2012,0.18,0.37,1.66,2.35,2.75
06/06/2012,0.18,0.37,1.66,2.34,2.73
06/05/2012,0.18,0.34,1.57,2.23,2.63
06/04/2012,0.18,0.35,1.53,2.17,2.56
06/01/2012,0.17,0.34,1.47,2.13,2.53
05/31/2012,0.18,0.35,1.59,2.27,2.67
05/30/2012,0.19,0.38,1.63,2.32,2.72
05/29/2012,0.2,0.42,1.74,2.44,2.85
05/25/2012,0.2,0.41,1.75,2.44,2.85
05/24/2012,0.21,0.42,1.77,2.46,2.86
05/23/2012,0.2,0.4,1.73,2.41,2.81
05/22/2012,0.21,0.41,1.79,2.48,2.88
05/21/2012,0.21,0.41,1.75,2.42,2.8
05/18/2012,0.2,0.42,1.71,2.4,2.8
05/17/2012,0.2,0.4,1.7,2.39,2.8
05/16/2012,0.2,0.4,1.76,2.48,2.9
05/15/2012,0.19,0.38,1.76,2.5,2.91
05/14/2012,0.19,0.37,1.78,2.53,2.95
05/11/2012,0.18,0.36,1.84,2.59,3.02
05/10/2012,0.18,0.37,1.89,2.64,3.07
05/09/2012,0.18,0.36,1.87,2.63,3.03
05/08/2012,0.18,0.36,1.88,2.63,3.03
05/07/2012,0.18,0.37,1.92,2.67,3.07
05/04/2012,0.18,0.37,1.91,2.67,3.07
05/03/2012,0.19,0.4,1.96,2.72,3.12
05/02/2012,0.18,0.39,1.96,2.72,3.11
05/01/2012,0.19,0.39,1.98,2.76,3.16
04/30/2012,0.2,0.38,1.95,2.73,3.12
04/27/2012,0.19,0.39,1.96,2.73,3.12
04/26/2012,0.18,0.39,1.98,2.74,3.13
04/25/2012,0.18,0.39,2.01,2.76,3.15
04/24/2012,0.18,0.4,2.0,2.75,3.12
04/23/2012,0.17,0.39,1.96,2.71,3.08
04/20/2012,0.18,0.4,1.99,2.75,3.12
04/19/2012,0.17,0.4,1.98,2.74,3.12
04/18/2012,0.18,0.4,2.0,2.76,3.13
04/17/2012,0.18,0.42,2.03,2.79,3.15
04/16/2012,0.18,0.42,2.0,2.75,3.12
04/13/2012,0.17,0.41,2.02,2.77,3.14
04/12/2012,0.18,0.43,2.08,2.85,3.22
04/11/2012,0.18,0.43,2.05,2.82,3.18
04/10/2012,0.19,0.42,2.01,2.77,3.13
04/09/2012,0.19,0.46,2.06,2.82,3.18
04/06/2012,0.19,0.45,2.07,2.85,3.21
04/05/2012,0.19,0.5,2.19,2.97,3.32
04/04/2012,0.19,0.53,2.25,3.02,3.37
04/03/2012,0.2,0.56,2.3,3.07,3.41
04/02/2012,0.18,0.5,2.22,3.0,3.35
03/30/2012,0.19,0.51,2.23,3.0,3.35
03/29/2012,0.18,0.5,2.18,2.93,3.27
03/28/2012,0.18,0.51,2.21,2.97,3.31
03/27/2012,0.18,0.5,2.2,2.96,3.29
03/26/2012,0.19,0.54,2.26,3.0,3.33
03/23/2012,0.19,0.55,2.25,2.99,3.31
03/22/2012,0.19,0.56,2.29,3.04,3.37
03/21/2012,0.21,0.58,2.31,3.06,3.38
03/20/2012,0.22,0.62,2.38,3.13,3.46
03/19/2012,0.21,0.6,2.39,3.14,3.48
03/16/2012,0.21,0.57,2.31,3.08,3.41
03/15/2012,0.21,0.56,2.29,3.08,3.41
03/14/2012,0.21,0.6,2.29,3.08,3.43
03/13/2012,0.2,0.51,2.14,2.92,3.26
03/12/2012,0.18,0.47,2.04,2.82,3.17
03/09/2012,0.18,0.46,2.04,2.83,3.19
03/08/2012,0.18,0.44,2.03,2.82,3.18
03/07/2012,0.18,0.42,1.98,2.76,3.12
03/06/2012,0.17,0.4,1.96,2.73,3.08
03/05/2012,0.17,0.43,2.0,2.78,3.13
03/02/2012,0.17,0.41,1.99,2.77,3.11
03/01/2012,0.18,0.43,2.03,2.8,3.15
02/29/2012,0.18,0.43,1.98,2.73,3.08
02/28/2012,0.18,0.41,1.94,2.71,3.07
02/27/2012,0.17,0.4,1.92,2.69,3.04
02/24/2012,0.18,0.43,1.98,2.75,3.1
02/23/2012,0.17,0.43,1.99,2.77,3.13
02/22/2012,0.17,0.42,2.01,2.79,3.15
02/21/2012,0.17,0.44,2.05,2.84,3.2
02/17/2012,0.18,0.42,2.01,2.8,3.16
02/16/2012,0.17,0.42,1.99,2.78,3.14
02/15/2012,0.18,0.38,1.93,2.72,3.09
02/14/2012,0.18,0.4,1.92,2.7,3.06
02/13/2012,0.15,0.4,1.99,2.78,3.14
02/10/2012,0.15,0.36,1.96,2.75,3.11
02/09/2012,0.15,0.38,2.04,2.83,3.2
02/08/2012,0.15,0.35,2.01,2.78,3.14
02/07/2012,0.14,0.35,2.0,2.78,3.14
02/06/2012,0.14,0.32,1.93,2.71,3.08
02/03/2012,0.14,0.33,1.97,2.76,3.13
02/02/2012,0.14,0.31,1.86,2.64,3.01
02/01/2012,0.13,0.31,1.87,2.65,3.01
01/31/2012,0.13,0.3,1.83,2.59,2.94
01/30/2012,0.12,0.31,1.87,2.64,2.99
01/27/2012,0.12,0.32,1.93,2.71,3.07
01/26/2012,0.12,0.31,1.96,2.74,3.1
01/25/2012,0.12,0.34,2.01,2.78,3.13
01/24/2012,0.12,0.39,2.08,2.82,3.15
01/23/2012,0.12,0.39,2.09,2.82,3.15
01/20/2012,0.11,0.38,2.05,2.78,3.1
01/19/2012,0.11,0.36,2.01,2.72,3.05
01/18/2012,0.11,0.35,1.92,2.63,2.96
01/17/2012,0.11,0.33,1.87,2.57,2.89
01/13/2012,0.1,0.34,1.89,2.59,2.91
01/12/2012,0.11,0.35,1.94,2.65,2.97
01/11/2012,0.11,0.34,1.93,2.63,2.96
01/10/2012,0.11,0.37,2.0,2.71,3.04
01/09/2012,0.11,0.38,1.98,2.7,3.02
01/06/2012,0.12,0.4,1.98,2.7,3.02
01/05/2012,0.11,0.4,2.02,2.74,3.06
01/04/2012,0.12,0.4,2.0,2.71,3.03
01/03/2012,0.12,0.4,1.97,2.67,2.98
