Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
10/01/2018,2.6,2.9,3.09,3.18,3.24
09/28/2018,2.59,2.88,3.05,3.13,3.19
09/27/2018,2.58,2.89,3.06,3.13,3.19
09/26/2018,2.58,2.89,3.06,3.14,3.19
09/25/2018,2.59,2.91,3.1,3.17,3.23
09/24/2018,2.6,2.89,3.08,3.15,3.21
09/21/2018,2.58,2.89,3.07,3.14,3.2
09/20/2018,2.58,2.89,3.07,3.15,3.21
09/19/2018,2.58,2.89,3.08,3.16,3.23
09/18/2018,2.58,2.88,3.05,3.14,3.2
09/17/2018,2.57,2.85,2.99,3.07,3.13
09/14/2018,2.56,2.85,2.99,3.07,3.13
09/13/2018,2.55,2.83,2.97,3.04,3.11
09/12/2018,2.56,2.82,2.97,3.04,3.11
09/11/2018,2.55,2.83,2.98,3.06,3.13
09/10/2018,2.54,2.78,2.94,3.02,3.09
09/07/2018,2.53,2.78,2.94,3.03,3.11
09/06/2018,2.5,2.71,2.88,2.98,3.06
09/05/2018,2.49,2.72,2.9,3.0,3.08
09/04/2018,2.49,2.73,2.9,2.99,3.07
08/31/2018,2.46,2.7,2.86,2.95,3.02
08/30/2018,2.47,2.72,2.86,2.93,3.0
08/29/2018,2.48,2.75,2.89,2.96,3.02
08/28/2018,2.47,2.73,2.88,2.96,3.03
08/27/2018,2.47,2.7,2.85,2.92,3.0
08/24/2018,2.44,2.68,2.82,2.89,2.97
08/23/2018,2.43,2.66,2.82,2.9,2.97
08/22/2018,2.43,2.65,2.82,2.91,2.99
08/21/2018,2.45,2.67,2.85,2.93,3.0
08/20/2018,2.43,2.65,2.82,2.91,2.99
08/17/2018,2.44,2.68,2.87,2.95,3.03
08/16/2018,2.45,2.7,2.87,2.95,3.03
08/15/2018,2.45,2.68,2.86,2.95,3.03
08/14/2018,2.44,2.71,2.89,2.98,3.06
08/13/2018,2.42,2.68,2.88,2.97,3.05
08/10/2018,2.42,2.68,2.87,2.96,3.03
08/09/2018,2.44,2.74,2.93,3.01,3.08
08/08/2018,2.44,2.77,2.96,3.05,3.12
08/07/2018,2.45,2.76,2.98,3.06,3.12
08/06/2018,2.44,2.73,2.94,3.02,3.08
08/03/2018,2.43,2.74,2.95,3.03,3.09
08/02/2018,2.45,2.76,2.98,3.06,3.12
08/01/2018,2.45,2.78,3.0,3.07,3.13
07/31/2018,2.44,2.77,2.96,3.03,3.08
07/30/2018,2.43,2.77,2.98,3.05,3.11
07/27/2018,2.43,2.76,2.96,3.03,3.09
07/26/2018,2.41,2.78,2.98,3.05,3.1
07/25/2018,2.42,2.74,2.94,3.0,3.06
07/24/2018,2.42,2.74,2.95,3.02,3.08
07/23/2018,2.42,2.72,2.96,3.04,3.1
07/20/2018,2.41,2.68,2.89,2.96,3.03
07/19/2018,2.4,2.67,2.84,2.9,2.96
07/18/2018,2.43,2.69,2.88,2.93,2.99
07/17/2018,2.39,2.69,2.86,2.91,2.97
07/16/2018,2.39,2.67,2.85,2.9,2.96
07/13/2018,2.37,2.66,2.83,2.87,2.94
07/12/2018,2.39,2.68,2.85,2.89,2.95
07/11/2018,2.36,2.67,2.85,2.89,2.95
07/10/2018,2.36,2.69,2.87,2.91,2.97
07/09/2018,2.34,2.66,2.86,2.9,2.96
07/06/2018,2.34,2.64,2.82,2.87,2.94
07/05/2018,2.32,2.65,2.84,2.88,2.95
07/03/2018,2.33,2.63,2.83,2.89,2.96
07/02/2018,2.34,2.65,2.87,2.92,2.99
06/29/2018,2.33,2.63,2.85,2.91,2.98
06/28/2018,2.33,2.6,2.84,2.91,2.97
06/27/2018,2.33,2.59,2.83,2.9,2.97
06/26/2018,2.33,2.63,2.88,2.95,3.03
06/25/2018,2.34,2.63,2.87,2.95,3.02
06/22/2018,2.33,2.65,2.9,2.97,3.04
06/21/2018,2.34,2.65,2.9,2.97,3.04
06/20/2018,2.36,2.67,2.93,2.99,3.06
06/19/2018,2.34,2.64,2.89,2.95,3.02
06/18/2018,2.35,2.67,2.92,2.98,3.05
06/15/2018,2.35,2.68,2.93,2.98,3.05
06/14/2018,2.35,2.69,2.94,2.99,3.05
06/13/2018,2.35,2.71,2.98,3.04,3.1
06/12/2018,2.31,2.67,2.96,3.02,3.09
06/11/2018,2.32,2.66,2.96,3.02,3.1
06/08/2018,2.3,2.63,2.93,3.0,3.08
06/07/2018,2.31,2.63,2.93,3.0,3.08
06/06/2018,2.32,2.65,2.97,3.05,3.13
06/05/2018,2.32,2.62,2.92,2.99,3.07
06/04/2018,2.3,2.64,2.94,3.0,3.08
06/01/2018,2.28,2.61,2.89,2.96,3.04
05/31/2018,2.23,2.54,2.83,2.91,3.0
05/30/2018,2.23,2.53,2.84,2.93,3.01
05/29/2018,2.17,2.43,2.77,2.87,2.96
05/25/2018,2.27,2.6,2.93,3.01,3.09
05/24/2018,2.28,2.65,2.98,3.06,3.13
05/23/2018,2.29,2.67,3.01,3.09,3.17
05/22/2018,2.34,2.73,3.06,3.14,3.21
05/21/2018,2.35,2.73,3.06,3.13,3.2
05/18/2018,2.32,2.71,3.06,3.14,3.2
05/17/2018,2.32,2.75,3.11,3.19,3.25
05/16/2018,2.32,2.76,3.09,3.16,3.21
05/15/2018,2.31,2.75,3.08,3.14,3.2
05/14/2018,2.28,2.7,3.0,3.06,3.13
05/11/2018,2.28,2.69,2.97,3.03,3.1
05/10/2018,2.27,2.69,2.97,3.04,3.12
05/09/2018,2.27,2.68,3.0,3.07,3.16
05/08/2018,2.26,2.66,2.97,3.04,3.13
05/07/2018,2.25,2.64,2.95,3.02,3.12
05/04/2018,2.24,2.63,2.95,3.02,3.12
05/03/2018,2.24,2.62,2.94,3.02,3.12
05/02/2018,2.24,2.64,2.97,3.04,3.14
05/01/2018,2.26,2.66,2.97,3.03,3.13
04/30/2018,2.24,2.62,2.95,3.01,3.11
04/27/2018,2.24,2.62,2.96,3.03,3.13
04/26/2018,2.25,2.63,3.0,3.08,3.18
04/25/2018,2.26,2.64,3.03,3.12,3.21
04/24/2018,2.25,2.63,3.0,3.08,3.18
04/23/2018,2.25,2.64,2.98,3.05,3.15
04/20/2018,2.22,2.62,2.96,3.04,3.14
04/19/2018,2.21,2.58,2.92,3.01,3.11
04/18/2018,2.17,2.57,2.87,2.95,3.06
04/17/2018,2.16,2.52,2.82,2.89,3.0
04/16/2018,2.12,2.52,2.83,2.91,3.03
04/13/2018,2.12,2.51,2.82,2.91,3.03
04/12/2018,2.11,2.49,2.83,2.92,3.05
04/11/2018,2.09,2.45,2.79,2.87,2.99
04/10/2018,2.09,2.45,2.8,2.89,3.02
04/09/2018,2.08,2.43,2.78,2.89,3.02
04/06/2018,2.06,2.4,2.77,2.89,3.01
04/05/2018,2.07,2.45,2.83,2.95,3.07
04/04/2018,2.07,2.42,2.79,2.91,3.03
04/03/2018,2.09,2.41,2.79,2.9,3.02
04/02/2018,2.08,2.37,2.73,2.85,2.97
03/29/2018,2.09,2.39,2.74,2.85,2.97
03/28/2018,2.12,2.41,2.77,2.89,3.01
03/27/2018,2.1,2.39,2.78,2.9,3.03
03/26/2018,2.06,2.44,2.85,2.96,3.08
03/23/2018,2.04,2.41,2.82,2.94,3.06
03/22/2018,2.05,2.43,2.83,2.94,3.06
03/21/2018,2.06,2.46,2.89,3.01,3.12
03/20/2018,2.08,2.49,2.89,3.01,3.12
03/19/2018,2.08,2.45,2.85,2.97,3.09
03/16/2018,2.08,2.44,2.85,2.96,3.08
03/15/2018,2.07,2.42,2.82,2.94,3.05
03/14/2018,2.05,2.41,2.81,2.94,3.05
03/13/2018,2.03,2.41,2.84,2.98,3.1
03/12/2018,2.05,2.43,2.87,3.0,3.13
03/09/2018,2.03,2.45,2.9,3.04,3.16
03/08/2018,2.05,2.42,2.86,3.01,3.13
03/07/2018,2.05,2.42,2.89,3.04,3.15
03/06/2018,2.06,2.42,2.88,3.03,3.14
03/05/2018,2.06,2.41,2.88,3.04,3.16
03/02/2018,2.06,2.4,2.86,3.02,3.14
03/01/2018,2.05,2.36,2.81,2.97,3.09
02/28/2018,2.07,2.42,2.87,3.02,3.13
02/27/2018,2.08,2.43,2.9,3.06,3.17
02/26/2018,2.03,2.37,2.86,3.03,3.15
02/23/2018,2.02,2.39,2.88,3.04,3.16
02/22/2018,2.02,2.42,2.92,3.09,3.21
02/21/2018,2.03,2.44,2.94,3.11,3.22
02/20/2018,2.01,2.4,2.88,3.04,3.15
02/16/2018,2.0,2.38,2.87,3.02,3.13
02/15/2018,1.99,2.4,2.9,3.04,3.15
02/14/2018,1.98,2.4,2.91,3.07,3.18
02/13/2018,1.95,2.3,2.83,2.99,3.11
02/12/2018,1.93,2.3,2.86,3.02,3.14
02/09/2018,1.89,2.26,2.83,3.02,3.14
02/08/2018,1.91,2.32,2.85,3.03,3.14
02/07/2018,1.91,2.33,2.84,3.01,3.12
02/06/2018,1.87,2.3,2.79,2.94,3.06
02/05/2018,1.85,2.25,2.77,2.92,3.04
02/02/2018,1.88,2.33,2.84,2.97,3.08
02/01/2018,1.89,2.33,2.78,2.9,3.01
01/31/2018,1.9,2.29,2.72,2.83,2.95
01/30/2018,1.88,2.27,2.73,2.86,2.98
01/29/2018,1.8,2.26,2.7,2.82,2.94
01/26/2018,1.8,2.24,2.66,2.79,2.91
01/25/2018,1.8,2.2,2.63,2.76,2.89
01/24/2018,1.79,2.2,2.65,2.8,2.93
01/23/2018,1.78,2.18,2.63,2.77,2.9
01/22/2018,1.79,2.21,2.66,2.79,2.93
01/19/2018,1.79,2.2,2.64,2.78,2.91
01/18/2018,1.79,2.17,2.62,2.77,2.9
01/17/2018,1.79,2.15,2.57,2.71,2.84
01/16/2018,1.79,2.12,2.54,2.69,2.83
01/12/2018,1.78,2.12,2.55,2.71,2.85
01/11/2018,1.77,2.09,2.54,2.72,2.91
01/10/2018,1.78,2.08,2.55,2.73,2.88
01/09/2018,1.78,2.09,2.55,2.72,2.88
01/08/2018,1.79,2.07,2.49,2.65,2.81
01/05/2018,1.8,2.06,2.47,2.64,2.81
01/04/2018,1.82,2.05,2.46,2.62,2.79
01/03/2018,1.81,2.02,2.44,2.62,2.78
01/02/2018,1.83,2.01,2.46,2.64,2.81
