Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
08/03/2022,3.14,3.04,2.73,3.17,2.96
08/02/2022,3.09,3.02,2.75,3.22,3.0
08/01/2022,2.98,2.82,2.6,3.12,2.92
07/29/2022,2.98,2.83,2.67,3.2,3.0
07/28/2022,2.93,2.81,2.68,3.23,3.02
07/27/2022,3.0,2.93,2.78,3.26,3.03
07/26/2022,3.06,3.01,2.81,3.27,3.03
07/25/2022,3.07,2.98,2.81,3.28,3.04
07/22/2022,3.01,2.93,2.77,3.23,3.0
07/21/2022,3.11,3.07,2.91,3.33,3.08
07/20/2022,3.18,3.25,3.04,3.43,3.17
07/19/2022,3.18,3.22,3.01,3.42,3.17
07/18/2022,3.13,3.15,2.96,3.39,3.14
07/15/2022,3.12,3.14,2.93,3.34,3.1
07/14/2022,3.16,3.16,2.96,3.36,3.11
07/13/2022,3.21,3.14,2.91,3.35,3.08
07/12/2022,3.07,3.07,2.96,3.37,3.13
07/11/2022,2.97,3.09,2.99,3.43,3.18
07/08/2022,2.96,3.14,3.09,3.53,3.27
07/07/2022,2.87,3.05,3.01,3.45,3.2
07/06/2022,2.82,2.99,2.93,3.42,3.14
07/05/2022,2.77,2.82,2.82,3.31,3.05
07/01/2022,2.79,2.85,2.88,3.35,3.11
06/30/2022,2.8,2.99,2.98,3.38,3.14
06/29/2022,2.88,3.13,3.1,3.46,3.22
06/28/2022,2.88,3.21,3.2,3.55,3.3
06/27/2022,2.89,3.21,3.2,3.56,3.31
06/24/2022,2.83,3.13,3.13,3.51,3.26
06/23/2022,2.78,3.12,3.09,3.45,3.21
06/22/2022,2.79,3.2,3.16,3.49,3.25
06/21/2022,2.92,3.35,3.31,3.63,3.39
06/17/2022,2.86,3.35,3.25,3.55,3.3
06/16/2022,2.88,3.33,3.28,3.59,3.35
06/15/2022,2.93,3.35,3.33,3.64,3.39
06/14/2022,3.15,3.6,3.49,3.72,3.45
06/13/2022,2.89,3.56,3.43,3.68,3.42
06/10/2022,2.58,3.21,3.15,3.45,3.2
06/09/2022,2.35,2.99,3.04,3.4,3.18
06/08/2022,2.29,2.94,3.03,3.4,3.18
06/07/2022,2.26,2.91,2.98,3.35,3.13
06/06/2022,2.23,2.94,3.04,3.41,3.19
06/03/2022,2.18,2.87,2.96,3.33,3.11
06/02/2022,2.15,2.83,2.92,3.3,3.09
06/01/2022,2.16,2.84,2.94,3.31,3.09
05/31/2022,2.08,2.71,2.85,3.28,3.07
05/27/2022,2.01,2.64,2.74,3.16,2.97
05/26/2022,1.99,2.63,2.75,3.18,2.99
05/25/2022,2.01,2.63,2.75,3.14,2.97
05/24/2022,2.02,2.66,2.76,3.16,2.98
05/23/2022,2.09,2.8,2.86,3.26,3.08
05/20/2022,2.07,2.73,2.78,3.17,2.99
05/19/2022,2.11,2.78,2.84,3.24,3.05
05/18/2022,2.16,2.84,2.89,3.24,3.07
05/17/2022,2.16,2.89,2.98,3.36,3.17
05/16/2022,2.07,2.75,2.88,3.3,3.09
05/13/2022,2.04,2.79,2.93,3.32,3.1
05/12/2022,1.96,2.73,2.84,3.22,3.0
05/11/2022,1.99,2.81,2.91,3.25,3.05
05/10/2022,2.01,2.81,2.99,3.31,3.12
05/09/2022,1.99,2.81,3.05,3.38,3.19
05/06/2022,2.08,2.94,3.12,3.43,3.23
05/05/2022,2.08,2.91,3.05,3.35,3.15
05/04/2022,2.07,2.85,2.93,3.21,3.01
05/03/2022,2.16,2.95,2.97,3.21,3.03
05/02/2022,2.1,2.93,2.99,3.26,3.07
04/29/2022,2.1,2.87,2.89,3.14,2.96
04/28/2022,2.04,2.8,2.85,3.1,2.92
04/27/2022,1.97,2.75,2.82,3.08,2.91
04/26/2022,1.99,2.72,2.77,3.03,2.86
04/25/2022,2.03,2.79,2.81,3.06,2.88
04/22/2022,2.06,2.88,2.9,3.14,2.95
04/21/2022,2.01,2.87,2.9,3.12,2.94
04/20/2022,1.93,2.79,2.85,3.08,2.9
04/19/2022,1.94,2.81,2.93,3.19,3.01
04/18/2022,1.84,2.68,2.85,3.12,2.95
04/14/2022,1.84,2.67,2.83,3.09,2.92
04/13/2022,1.78,2.57,2.7,2.97,2.81
04/12/2022,1.77,2.58,2.72,2.99,2.82
04/11/2022,1.85,2.73,2.79,3.02,2.84
04/08/2022,1.81,2.73,2.72,2.94,2.76
04/07/2022,1.78,2.66,2.66,2.87,2.69
04/06/2022,1.79,2.67,2.61,2.81,2.63
04/05/2022,1.77,2.69,2.54,2.74,2.57
04/04/2022,1.72,2.61,2.42,2.64,2.48
04/01/2022,1.72,2.61,2.39,2.6,2.44
03/31/2022,1.63,2.45,2.32,2.59,2.44
03/30/2022,1.64,2.49,2.35,2.63,2.48
03/29/2022,1.67,2.54,2.41,2.68,2.53
03/28/2022,1.69,2.55,2.46,2.72,2.57
03/25/2022,1.67,2.51,2.48,2.74,2.6
03/24/2022,1.55,2.35,2.34,2.63,2.51
03/23/2022,1.52,2.32,2.32,2.65,2.52
03/22/2022,1.59,2.38,2.38,2.71,2.6
03/21/2022,1.4,2.34,2.32,2.67,2.55
03/18/2022,1.29,2.15,2.14,2.53,2.42
03/17/2022,1.3,2.14,2.2,2.6,2.5
03/16/2022,1.35,2.14,2.19,2.56,2.46
03/15/2022,1.28,2.04,2.15,2.57,2.49
03/14/2022,1.28,2.04,2.14,2.56,2.47
03/11/2022,1.22,1.91,2.0,2.45,2.36
03/10/2022,1.19,1.88,1.98,2.45,2.38
03/09/2022,1.15,1.83,1.94,2.38,2.29
03/08/2022,1.12,1.78,1.86,2.34,2.24
03/07/2022,1.07,1.68,1.78,2.29,2.19
03/04/2022,1.05,1.62,1.74,2.23,2.16
03/03/2022,1.08,1.69,1.86,2.32,2.24
03/02/2022,1.06,1.67,1.86,2.32,2.24
03/01/2022,0.91,1.47,1.72,2.19,2.11
02/28/2022,1.01,1.62,1.83,2.25,2.17
02/25/2022,1.13,1.76,1.97,2.37,2.29
02/24/2022,1.08,1.73,1.96,2.36,2.28
02/23/2022,1.16,1.78,1.99,2.36,2.29
02/22/2022,1.17,1.74,1.94,2.31,2.24
02/18/2022,1.03,1.68,1.92,2.3,2.24
02/17/2022,1.05,1.7,1.97,2.35,2.31
02/16/2022,1.09,1.75,2.03,2.39,2.34
02/15/2022,1.11,1.8,2.05,2.42,2.37
02/14/2022,1.13,1.8,1.98,2.35,2.29
02/11/2022,1.07,1.71,1.92,2.3,2.24
02/10/2022,1.14,1.82,2.03,2.37,2.3
02/09/2022,0.91,1.61,1.94,2.31,2.25
02/08/2022,0.91,1.59,1.96,2.31,2.25
02/07/2022,0.88,1.54,1.92,2.28,2.22
02/04/2022,0.89,1.55,1.93,2.29,2.23
02/03/2022,0.78,1.42,1.82,2.2,2.14
02/02/2022,0.76,1.38,1.78,2.17,2.11
02/01/2022,0.78,1.39,1.81,2.19,2.12
01/31/2022,0.78,1.39,1.79,2.17,2.11
01/28/2022,0.75,1.38,1.78,2.14,2.07
01/27/2022,0.75,1.43,1.81,2.17,2.09
01/26/2022,0.7,1.39,1.85,2.22,2.16
01/25/2022,0.65,1.28,1.78,2.18,2.12
01/24/2022,0.58,1.25,1.75,2.15,2.1
01/21/2022,0.58,1.28,1.75,2.13,2.07
01/20/2022,0.6,1.34,1.83,2.19,2.14
01/19/2022,0.57,1.33,1.83,2.2,2.14
01/18/2022,0.58,1.35,1.87,2.24,2.18
01/14/2022,0.51,1.26,1.78,2.18,2.12
01/13/2022,0.47,1.18,1.7,2.1,2.05
01/12/2022,0.48,1.21,1.74,2.13,2.08
01/11/2022,0.46,1.22,1.75,2.13,2.08
01/10/2022,0.46,1.21,1.78,2.15,2.11
01/07/2022,0.43,1.17,1.76,2.15,2.11
01/06/2022,0.45,1.15,1.73,2.12,2.09
01/05/2022,0.41,1.1,1.71,2.12,2.09
01/04/2022,0.38,1.02,1.66,2.1,2.07
01/03/2022,0.4,1.04,1.63,2.05,2.01
