Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
02/28/2013,0.17,0.36,1.89,2.71,3.1
02/27/2013,0.17,0.36,1.91,2.72,3.11
02/26/2013,0.17,0.37,1.88,2.69,3.08
02/25/2013,0.16,0.37,1.88,2.69,3.08
02/22/2013,0.16,0.4,1.97,2.77,3.15
02/21/2013,0.16,0.4,1.99,2.79,3.17
02/20/2013,0.17,0.42,2.02,2.82,3.2
02/19/2013,0.17,0.44,2.03,2.83,3.21
02/15/2013,0.17,0.42,2.01,2.8,3.18
02/14/2013,0.16,0.42,2.0,2.79,3.17
02/13/2013,0.15,0.44,2.05,2.86,3.23
02/12/2013,0.14,0.41,2.02,2.81,3.19
02/11/2013,0.15,0.4,1.99,2.78,3.16
02/08/2013,0.14,0.39,1.99,2.79,3.17
02/07/2013,0.15,0.39,1.99,2.78,3.17
02/06/2013,0.15,0.39,2.0,2.79,3.18
02/05/2013,0.15,0.41,2.04,2.83,3.21
02/04/2013,0.15,0.38,2.0,2.79,3.17
02/01/2013,0.15,0.4,2.04,2.83,3.21
01/31/2013,0.15,0.42,2.02,2.79,3.17
01/30/2013,0.15,0.42,2.03,2.8,3.19
01/29/2013,0.15,0.43,2.03,2.79,3.18
01/28/2013,0.16,0.45,2.0,2.76,3.15
01/25/2013,0.15,0.42,1.98,2.75,3.14
01/24/2013,0.15,0.37,1.88,2.64,3.04
01/23/2013,0.15,0.37,1.86,2.62,3.02
01/22/2013,0.14,0.38,1.86,2.62,3.02
01/18/2013,0.14,0.38,1.87,2.63,3.03
01/17/2013,0.14,0.39,1.89,2.66,3.06
01/16/2013,0.14,0.36,1.84,2.61,3.01
01/15/2013,0.14,0.36,1.86,2.62,3.02
01/14/2013,0.14,0.37,1.89,2.65,3.05
01/11/2013,0.14,0.37,1.89,2.65,3.05
01/10/2013,0.14,0.37,1.91,2.68,3.08
01/09/2013,0.13,0.37,1.88,2.65,3.06
01/08/2013,0.14,0.38,1.89,2.66,3.06
01/07/2013,0.15,0.41,1.92,2.7,3.1
01/04/2013,0.15,0.41,1.93,2.7,3.1
01/03/2013,0.15,0.4,1.92,2.7,3.12
01/02/2013,0.15,0.37,1.86,2.63,3.04
