Date,1 Yr,3 Yr,10 Yr,20 Yr,30 Yr
10/07/2010,0.23,0.54,2.41,3.38,3.72
10/06/2010,0.24,0.57,2.41,3.34,3.67
10/05/2010,0.25,0.6,2.5,3.41,3.74
10/04/2010,0.26,0.62,2.5,3.39,3.71
10/01/2010,0.26,0.63,2.54,3.4,3.71
09/30/2010,0.27,0.64,2.53,3.38,3.69
09/29/2010,0.27,0.67,2.52,3.38,3.69
09/28/2010,0.26,0.64,2.48,3.35,3.66
09/27/2010,0.26,0.66,2.54,3.4,3.7
09/24/2010,0.25,0.69,2.62,3.5,3.79
09/23/2010,0.25,0.67,2.56,3.43,3.73
09/22/2010,0.25,0.68,2.56,3.43,3.74
09/21/2010,0.26,0.68,2.61,3.49,3.79
09/20/2010,0.26,0.73,2.72,3.57,3.87
09/17/2010,0.26,0.75,2.75,3.6,3.9
09/16/2010,0.25,0.77,2.77,3.61,3.92
09/15/2010,0.26,0.77,2.74,3.55,3.87
09/14/2010,0.26,0.77,2.68,3.48,3.79
09/13/2010,0.26,0.82,2.74,3.52,3.83
09/10/2010,0.27,0.88,2.81,3.58,3.88
09/09/2010,0.26,0.87,2.77,3.54,3.84
09/08/2010,0.24,0.8,2.66,3.42,3.72
09/07/2010,0.25,0.77,2.61,3.37,3.67
09/03/2010,0.25,0.81,2.72,3.49,3.79
09/02/2010,0.25,0.76,2.63,3.41,3.72
09/01/2010,0.25,0.75,2.58,3.35,3.65
08/31/2010,0.25,0.72,2.47,3.23,3.52
08/30/2010,0.26,0.75,2.54,3.3,3.6
08/27/2010,0.27,0.83,2.66,3.41,3.69
08/26/2010,0.25,0.77,2.5,3.25,3.53
08/25/2010,0.26,0.77,2.54,3.31,3.59
08/24/2010,0.27,0.72,2.5,3.28,3.57
08/23/2010,0.25,0.76,2.6,3.37,3.65
08/20/2010,0.26,0.78,2.62,3.38,3.67
08/19/2010,0.25,0.74,2.58,3.37,3.66
08/18/2010,0.25,0.77,2.64,3.44,3.73
08/17/2010,0.26,0.78,2.64,3.47,3.77
08/16/2010,0.25,0.76,2.58,3.42,3.72
08/13/2010,0.26,0.81,2.68,3.56,3.87
08/12/2010,0.25,0.81,2.74,3.63,3.94
08/11/2010,0.25,0.78,2.72,3.62,3.93
08/10/2010,0.25,0.78,2.79,3.7,4.0
08/09/2010,0.26,0.81,2.86,3.73,4.01
08/06/2010,0.25,0.78,2.86,3.71,4.0
08/05/2010,0.27,0.81,2.94,3.78,4.05
08/04/2010,0.28,0.86,2.98,3.81,4.07
08/03/2010,0.27,0.8,2.94,3.78,4.04
08/02/2010,0.28,0.85,2.99,3.82,4.06
07/30/2010,0.29,0.84,2.94,3.74,3.98
07/29/2010,0.3,0.92,3.03,3.86,4.08
07/28/2010,0.3,0.95,3.03,3.86,4.07
07/27/2010,0.3,1.02,3.08,3.88,4.08
07/26/2010,0.29,0.97,3.03,3.82,4.03
07/23/2010,0.27,0.94,3.02,3.81,4.01
07/22/2010,0.27,0.92,2.96,3.75,3.95
07/21/2010,0.27,0.91,2.9,3.68,3.89
07/20/2010,0.27,0.94,2.98,3.78,3.99
07/19/2010,0.28,0.95,2.99,3.78,3.99
07/16/2010,0.28,0.94,2.96,3.74,3.95
07/15/2010,0.27,0.98,3.0,3.77,3.97
07/14/2010,0.27,1.02,3.07,3.84,4.03
07/13/2010,0.3,1.09,3.15,3.92,4.1
07/12/2010,0.3,1.06,3.08,3.86,4.05
07/09/2010,0.3,1.03,3.07,3.85,4.04
07/08/2010,0.3,1.01,3.04,3.81,4.0
07/07/2010,0.31,1.01,3.0,3.78,3.96
07/06/2010,0.32,1.0,2.95,3.71,3.89
07/02/2010,0.31,1.04,3.0,3.77,3.94
07/01/2010,0.32,1.01,2.96,3.71,3.88
06/30/2010,0.32,1.0,2.97,3.74,3.91
06/29/2010,0.31,0.99,2.97,3.76,3.94
06/28/2010,0.3,1.03,3.05,3.82,4.01
06/25/2010,0.29,1.07,3.12,3.89,4.07
06/24/2010,0.29,1.1,3.14,3.91,4.09
06/23/2010,0.3,1.11,3.13,3.87,4.05
06/22/2010,0.29,1.15,3.18,3.92,4.1
06/21/2010,0.29,1.21,3.26,3.99,4.17
06/18/2010,0.3,1.2,3.24,3.97,4.15
06/17/2010,0.28,1.18,3.21,3.95,4.13
06/16/2010,0.3,1.22,3.27,4.0,4.18
06/15/2010,0.31,1.26,3.32,4.06,4.23
06/14/2010,0.31,1.23,3.28,4.02,4.2
06/11/2010,0.3,1.21,3.24,3.97,4.15
06/10/2010,0.34,1.27,3.33,4.06,4.25
06/09/2010,0.33,1.19,3.2,3.94,4.12
06/08/2010,0.34,1.21,3.18,3.92,4.1
06/07/2010,0.35,1.17,3.17,3.93,4.11
06/04/2010,0.34,1.17,3.2,3.95,4.13
06/03/2010,0.38,1.31,3.39,4.12,4.29
06/02/2010,0.38,1.3,3.35,4.08,4.24
06/01/2010,0.35,1.26,3.29,4.03,4.19
05/28/2010,0.34,1.26,3.31,4.05,4.22
05/27/2010,0.37,1.35,3.34,4.08,4.24
05/26/2010,0.37,1.28,3.21,3.94,4.11
05/25/2010,0.36,1.21,3.18,3.91,4.07
05/24/2010,0.35,1.21,3.23,3.96,4.12
05/21/2010,0.35,1.19,3.2,3.91,4.07
05/20/2010,0.34,1.2,3.25,3.96,4.13
05/19/2010,0.35,1.26,3.36,4.07,4.24
05/18/2010,0.35,1.23,3.38,4.08,4.26
05/17/2010,0.36,1.3,3.47,4.17,4.35
05/14/2010,0.34,1.28,3.44,4.13,4.32
05/13/2010,0.4,1.37,3.55,4.26,4.47
05/12/2010,0.4,1.4,3.56,4.29,4.47
05/11/2010,0.38,1.37,3.56,4.24,4.42
05/10/2010,0.39,1.4,3.57,4.23,4.41
05/07/2010,0.38,1.32,3.45,4.11,4.28
05/06/2010,0.34,1.27,3.41,4.03,4.19
05/05/2010,0.39,1.43,3.58,4.23,4.39
05/04/2010,0.43,1.49,3.63,4.27,4.43
05/03/2010,0.43,1.56,3.72,4.37,4.53
04/30/2010,0.41,1.51,3.69,4.36,4.53
04/29/2010,0.42,1.58,3.76,4.42,4.6
04/28/2010,0.43,1.61,3.8,4.47,4.63
04/27/2010,0.42,1.55,3.71,4.4,4.56
04/26/2010,0.47,1.67,3.83,4.5,4.67
04/23/2010,0.46,1.68,3.84,4.51,4.67
04/22/2010,0.45,1.64,3.8,4.48,4.65
04/21/2010,0.44,1.6,3.77,4.45,4.61
04/20/2010,0.42,1.62,3.82,4.51,4.67
04/19/2010,0.43,1.59,3.83,4.54,4.7
04/16/2010,0.41,1.56,3.79,4.5,4.67
04/15/2010,0.43,1.62,3.86,4.56,4.72
04/14/2010,0.45,1.65,3.88,4.57,4.72
04/13/2010,0.45,1.65,3.84,4.52,4.68
04/12/2010,0.46,1.65,3.87,4.54,4.7
04/09/2010,0.46,1.68,3.9,4.58,4.74
04/08/2010,0.46,1.68,3.91,4.6,4.75
04/07/2010,0.47,1.66,3.89,4.58,4.74
04/06/2010,0.49,1.74,3.98,4.68,4.84
04/05/2010,0.48,1.77,4.01,4.69,4.85
04/02/2010,0.46,1.7,3.96,4.65,4.81
04/01/2010,0.42,1.63,3.89,4.58,4.74
03/31/2010,0.41,1.6,3.84,4.55,4.72
03/30/2010,0.44,1.65,3.88,4.59,4.75
03/29/2010,0.42,1.65,3.88,4.61,4.76
03/26/2010,0.43,1.64,3.86,4.6,4.75
03/25/2010,0.44,1.69,3.91,4.63,4.77
03/24/2010,0.44,1.67,3.84,4.56,4.72
03/23/2010,0.4,1.55,3.69,4.43,4.6
03/22/2010,0.41,1.54,3.67,4.41,4.57
03/19/2010,0.42,1.56,3.7,4.41,4.58
03/18/2010,0.41,1.52,3.68,4.43,4.59
03/17/2010,0.41,1.47,3.65,4.41,4.56
03/16/2010,0.41,1.47,3.66,4.43,4.59
03/15/2010,0.4,1.49,3.71,4.48,4.63
03/12/2010,0.41,1.5,3.71,4.47,4.62
03/11/2010,0.4,1.5,3.73,4.51,4.66
03/10/2010,0.39,1.45,3.73,4.53,4.69
03/09/2010,0.37,1.43,3.71,4.53,4.68
03/08/2010,0.39,1.43,3.72,4.52,4.68
03/05/2010,0.38,1.43,3.69,4.49,4.64
03/04/2010,0.35,1.38,3.61,4.4,4.56
03/03/2010,0.33,1.34,3.63,4.43,4.58
03/02/2010,0.32,1.33,3.62,4.42,4.57
03/01/2010,0.32,1.34,3.61,4.41,4.56
02/26/2010,0.32,1.36,3.61,4.4,4.55
02/25/2010,0.32,1.38,3.64,4.44,4.58
02/24/2010,0.34,1.42,3.7,4.49,4.63
02/23/2010,0.36,1.42,3.69,4.49,4.63
02/22/2010,0.37,1.48,3.8,4.6,4.73
02/19/2010,0.39,1.51,3.78,4.58,4.71
02/18/2010,0.37,1.47,3.79,4.61,4.74
02/17/2010,0.35,1.42,3.74,4.56,4.7
02/16/2010,0.34,1.36,3.66,4.49,4.63
02/12/2010,0.35,1.38,3.69,4.52,4.66
02/11/2010,0.38,1.43,3.73,4.54,4.69
02/10/2010,0.38,1.44,3.72,4.51,4.65
02/09/2010,0.34,1.37,3.67,4.44,4.58
02/08/2010,0.32,1.3,3.62,4.38,4.52
02/05/2010,0.31,1.28,3.59,4.36,4.51
02/04/2010,0.32,1.34,3.62,4.39,4.53
02/03/2010,0.35,1.44,3.73,4.49,4.62
02/02/2010,0.33,1.41,3.67,4.42,4.55
02/01/2010,0.33,1.41,3.68,4.43,4.56
01/29/2010,0.3,1.38,3.63,4.38,4.51
01/28/2010,0.31,1.44,3.68,4.44,4.57
01/27/2010,0.33,1.46,3.66,4.42,4.55
01/26/2010,0.32,1.4,3.65,4.43,4.56
01/25/2010,0.3,1.4,3.66,4.42,4.55
01/22/2010,0.3,1.39,3.62,4.38,4.5
01/21/2010,0.31,1.41,3.62,4.38,4.5
01/20/2010,0.31,1.46,3.68,4.43,4.54
01/19/2010,0.33,1.48,3.73,4.49,4.6
01/15/2010,0.33,1.44,3.7,4.48,4.58
01/14/2010,0.34,1.49,3.76,4.52,4.63
01/13/2010,0.37,1.54,3.8,4.6,4.71
01/12/2010,0.34,1.5,3.74,4.52,4.62
01/11/2010,0.35,1.55,3.85,4.64,4.74
01/08/2010,0.37,1.56,3.83,4.61,4.7
01/07/2010,0.4,1.62,3.85,4.62,4.69
01/06/2010,0.4,1.6,3.85,4.63,4.7
01/05/2010,0.41,1.57,3.77,4.54,4.59
01/04/2010,0.45,1.66,3.85,4.6,4.65
